Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
52313,52512,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
58973,59462,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
93357,93357,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Female-only (including Supernumerary)
181941,181941,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Gender-Neutral
86160,86160,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Gender-Neutral
93485,93485,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Gender-Neutral
91219,91866,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Gender-Neutral
110742,110742,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Female-only (including Supernumerary)
74146,78606,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Gender-Neutral
102262,102262,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Female-only (including Supernumerary)
81341,81341,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Gender-Neutral
111293,111293,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Female-only (including Supernumerary)
80585,84363,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
122214,122214,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Female-only (including Supernumerary)
268239,268239,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",ST,Other State,Gender-Neutral
58841,58841,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Gender-Neutral
203811,203811,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",SC,Home State,Gender-Neutral
57385,58213,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Gender-Neutral
73464,73464,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Female-only (including Supernumerary)
70223,70223,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Gender-Neutral
67515,68069,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
89004,89004,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Female-only (including Supernumerary)
264033,264033,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",ST,Other State,Gender-Neutral
69766,69766,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Gender-Neutral
73140,73140,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Gender-Neutral
77880,83798,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Gender-Neutral
281267,281267,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",ST,Home State,Gender-Neutral
66190,67509,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Gender-Neutral
96084,96084,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Female-only (including Supernumerary)
73276,73276,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Gender-Neutral
121200,121200,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Female-only (including Supernumerary)
69612,75614,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
97782,97782,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Female-only (including Supernumerary)
29460,29695,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
41193,41193,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Gender-Neutral
48052,48052,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Gender-Neutral
50654,52087,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Gender-Neutral
73889,73889,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Female-only (including Supernumerary)
38227,38383,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Gender-Neutral
60461,60461,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Female-only (including Supernumerary)
46896,46896,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Gender-Neutral
64454,64454,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Female-only (including Supernumerary)
48835,48835,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
70658,78788,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Female-only (including Supernumerary)
31019,31019,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Gender-Neutral
39403,39668,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
62723,62723,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Female-only (including Supernumerary)
49083,49439,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Gender-Neutral
75742,75742,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Female-only (including Supernumerary)
50671,50671,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Gender-Neutral
76915,76915,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Female-only (including Supernumerary)
56388,59160,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Gender-Neutral
92066,92066,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Female-only (including Supernumerary)
53099,53750,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Gender-Neutral
82489,82489,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Female-only (including Supernumerary)
55537,55537,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Gender-Neutral
97320,97320,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Female-only (including Supernumerary)
60866,60866,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
89085,89085,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Female-only (including Supernumerary)
208331,208331,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",SC,Other State,Female-only (including Supernumerary)
79045,80114,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Gender-Neutral
85399,85399,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Gender-Neutral
102073,102073,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Female-only (including Supernumerary)
65861,74996,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Gender-Neutral
79091,79091,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Gender-Neutral
80227,82069,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
100485,100485,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Female-only (including Supernumerary)
250692,250692,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",SC,Other State,Female-only (including Supernumerary)
106053,106543,"Aerospace Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OBC-NCL,Home State,Gender-Neutral
33354,35467,"Aerospace Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OPEN,Other State,Gender-Neutral
63463,63463,"Aerospace Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OPEN,Other State,Female-only (including Supernumerary)
42417,42417,"Aerospace Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",EWS,Other State,Gender-Neutral
43018,49728,"Aerospace Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OBC-NCL,Other State,Gender-Neutral
208539,208539,"Aerospace Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",SC,Other State,Female-only (including Supernumerary)
26768,26768,"Architecture (5 Years, Bachelor of Architecture)","Indian Institute of Engineering Science and Technology, Shibpur",ST,Home State,Gender-Neutral
3536,3536,"Architecture (5 Years, Bachelor of Architecture)","Indian Institute of Engineering Science and Technology, Shibpur",OBC-NCL,Other State,Gender-Neutral
55670,57234,"Civil Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OPEN,Home State,Gender-Neutral
76623,76623,"Civil Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OPEN,Home State,Female-only (including Supernumerary)
120766,123190,"Civil Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OBC-NCL,Home State,Gender-Neutral
632849,690721,"Civil Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",ST,Home State,Gender-Neutral
64413,68076,"Civil Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OPEN,Other State,Gender-Neutral
73168,98705,"Civil Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OPEN,Other State,Female-only (including Supernumerary)
70759,73518,"Civil Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",EWS,Other State,Gender-Neutral
106046,110461,"Civil Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",EWS,Other State,Female-only (including Supernumerary)
71292,73692,"Civil Engineering (4 Years, Bachelor of Technology)","Indian Institute of Engineering Science and Technology, Shibpur",OBC-NCL,Other State,Gender-Neutral
