Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
64698,64698,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",EWS,Home State,Female-only (including Supernumerary)
92631,96172,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OBC-NCL,Home State,Gender-Neutral
185699,210272,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OBC-NCL,Home State,Female-only (including Supernumerary)
190248,194980,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",SC,Home State,Gender-Neutral
189721,189721,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",SC,Home State,Female-only (including Supernumerary)
31064,35904,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OPEN,Other State,Gender-Neutral
52990,57560,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OPEN,Other State,Female-only (including Supernumerary)
604507,604507,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OPEN (PwD),Other State,Gender-Neutral
36317,37500,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",EWS,Other State,Gender-Neutral
60855,60855,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",EWS,Other State,Female-only (including Supernumerary)
37139,39974,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OBC-NCL,Other State,Gender-Neutral
61178,70864,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OBC-NCL,Other State,Female-only (including Supernumerary)
133072,137978,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",SC,Other State,Gender-Neutral
188009,188009,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",SC,Other State,Female-only (including Supernumerary)
199738,207283,"Mechanical Engineering (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",ST,Other State,Gender-Neutral
707893,707893,"Mechanical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OPEN,DASA-CIWG,Gender-Neutral
242940,247416,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",ST,All India,Gender-Neutral
75912,113390,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OPEN,Home State,Gender-Neutral
91304,127165,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OPEN,Home State,Female-only (including Supernumerary)
116072,133832,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",EWS,Home State,Gender-Neutral
136351,136351,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",EWS,Home State,Female-only (including Supernumerary)
158746,212890,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OBC-NCL,Home State,Gender-Neutral
300290,424788,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OBC-NCL,Home State,Female-only (including Supernumerary)
277679,285483,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",SC,Home State,Gender-Neutral
263583,263583,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",SC,Home State,Female-only (including Supernumerary)
54180,59740,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OPEN,Other State,Gender-Neutral
79643,83059,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OPEN,Other State,Female-only (including Supernumerary)
60410,62682,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",EWS,Other State,Gender-Neutral
92035,92035,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",EWS,Other State,Female-only (including Supernumerary)
60086,64822,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OBC-NCL,Other State,Gender-Neutral
94772,94772,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OBC-NCL,Other State,Female-only (including Supernumerary)
941036,941036,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",OBC-NCL (PwD),Other State,Gender-Neutral
188995,198858,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",SC,Other State,Gender-Neutral
257294,274274,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",ST,Other State,Gender-Neutral
324768,324768,"Textile Technology (4 Years, Bachelor of Technology)","Dr. B R Ambedkar National Institute of Technology, Jalandhar",ST,Other State,Female-only (including Supernumerary)
1129,1129,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,EWS,All India,Gender-Neutral
415,1638,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,OPEN,Home State,Gender-Neutral
1315,1315,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,OPEN,Home State,Female-only (including Supernumerary)
28318,28318,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,EWS,Home State,Gender-Neutral
3388,5646,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Home State,Gender-Neutral
5089,7477,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Home State,Female-only (including Supernumerary)
19282,19282,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,ST,Home State,Gender-Neutral
97,967,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,OPEN,Other State,Gender-Neutral
59041,59041,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,OPEN (PwD),Other State,Gender-Neutral
1396,1396,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,EWS,Other State,Gender-Neutral
3110,3110,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,EWS,Other State,Female-only (including Supernumerary)
1991,2004,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Other State,Gender-Neutral
4828,4828,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,SC,Other State,Gender-Neutral
5311,5311,"Architecture (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,ST,Other State,Gender-Neutral
11084,11084,"Architecture and Planning for DASA-CIWG (5 Years, Bachelor of Architecture)",Malaviya National Institute of Technology Jaipur,OPEN,DASA-CIWG,Gender-Neutral
6828,7102,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,Home State,Gender-Neutral
9468,9468,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,EWS,Home State,Gender-Neutral
10732,10982,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Home State,Gender-Neutral
6581,7777,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,Other State,Gender-Neutral
7965,9792,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,EWS,Other State,Gender-Neutral
19019,19019,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,EWS,Other State,Female-only (including Supernumerary)
11563,11563,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Other State,Gender-Neutral
97193,97193,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,SC,Other State,Female-only (including Supernumerary)
104275,261513,"Artificial Intelligence and Data Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,DASA-CIWG,Gender-Neutral
463786,907544,"Artificial Intelligence and Data Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,DASA-Non CIWG,Gender-Neutral
25587,28769,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,Home State,Gender-Neutral
970398,970398,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN (PwD),Home State,Gender-Neutral
29630,35230,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,EWS,Home State,Gender-Neutral
34178,35936,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Home State,Gender-Neutral
52116,55694,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Home State,Female-only (including Supernumerary)
129461,129461,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,SC,Home State,Gender-Neutral
22704,28623,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,Other State,Gender-Neutral
34781,37513,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,Other State,Female-only (including Supernumerary)
30464,31722,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,EWS,Other State,Gender-Neutral
47813,47813,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,EWS,Other State,Female-only (including Supernumerary)
32626,37971,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Other State,Gender-Neutral
63169,63169,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Other State,Female-only (including Supernumerary)
196781,196781,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,ST,Other State,Gender-Neutral
245559,245559,"Chemical Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,ST,Other State,Female-only (including Supernumerary)
707910,707910,"Chemical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,DASA-CIWG,Gender-Neutral
28269,28877,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,Home State,Gender-Neutral
33390,35550,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,EWS,Home State,Gender-Neutral
30895,31615,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Home State,Gender-Neutral
34771,37637,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,Other State,Gender-Neutral
54243,61958,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OPEN,Other State,Female-only (including Supernumerary)
40071,43757,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,EWS,Other State,Gender-Neutral
63186,63186,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,EWS,Other State,Female-only (including Supernumerary)
38724,43238,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Other State,Gender-Neutral
65785,75414,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,OBC-NCL,Other State,Female-only (including Supernumerary)
96691,117625,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,SC,Other State,Gender-Neutral
177898,177898,"Civil Engineering (4 Years, Bachelor of Technology)",Malaviya National Institute of Technology Jaipur,SC,Other State,Female-only (including Supernumerary)
